id,word,plural,cmuarpaInputIds,cmuarpaPluralInputIds,cmuarpaVisemes,cmuarpaPluralVisemes
a701b310-f0cd-42c5-b9db-2749dc63e7b1,sampling,samplings,"[78, 17, 65, 76, 64, 55, 67]","[78, 17, 65, 76, 64, 55, 67, 93]","['S', 'A', 'F', 'F', 'S', 'E', 'S']","['S', 'A', 'F', 'F', 'S', 'E', 'S', 'S']"
a716218c-9bf7-45e7-bd8e-3abfad14f75e,downtown,downtowns,"[37, 29, 66, 80, 29, 66]","[37, 29, 66, 80, 29, 66, 93]","['S', 'O', 'S', 'S', 'O', 'S']","['S', 'O', 'S', 'S', 'O', 'S', 'S']"
a716f334-afcc-42f4-9bd2-9c086b04f343,enough,enoughs,"[55, 66, 21, 51]","[55, 66, 29, 93]","['E', 'S', 'A', 'F']","['E', 'S', 'O', 'S']"
a71c6000-7c8b-4fea-9128-b7fa39dfce94,southeast,southeasts,"[78, 30, 81, 60, 78, 80]","[78, 21, 81, 59, 20, 78, 80, 78]","['S', 'O', 'S', 'E', 'S', 'S']","['S', 'A', 'S', 'E', 'A', 'S', 'S', 'S']"
a7233eed-0fc6-4cf8-b901-496f56b60e9c,vouches,vouches,"[90, 29, 36, 55, 93]","[90, 29, 36, 55, 93]","['F', 'O', 'S', 'E', 'S']","['F', 'O', 'S', 'E', 'S']"
a7256742-94ad-45f6-ab4e-7608a16bbcda,dormant,dormants,"[37, 25, 77, 65, 20, 66, 80]","[37, 25, 77, 65, 20, 66, 80, 78]","['S', 'O', 'Q', 'F', 'A', 'S', 'S']","['S', 'O', 'Q', 'F', 'A', 'S', 'S', 'S']"
a7306da7-9fbe-4228-933d-caae97012f7c,dna,dnas,"[37, 60, 42, 66, 49]","[37, 17, 66, 93]","['S', 'E', 'E', 'S', 'A']","['S', 'A', 'S', 'S']"
a7326416-f8b9-44be-a0ab-e2a04aa69892,winced,winced,"[91, 56, 66, 78, 80]","[91, 56, 66, 78, 80]","['Q', 'E', 'S', 'S', 'S']","['Q', 'E', 'S', 'S', 'S']"
a73595b0-7600-4a1e-b6cb-7c4f03807e01,rhythmic,rhythmics,"[77, 56, 38, 65, 55, 63]","[77, 56, 38, 65, 55, 63, 78]","['Q', 'E', 'S', 'F', 'E', 'S']","['Q', 'E', 'S', 'F', 'E', 'S', 'S']"
a73ac14d-8856-4b22-89ce-9ec99787bb3c,customary,customaries,"[63, 21, 78, 80, 20, 65, 42, 77, 59]","[63, 21, 78, 80, 20, 65, 42, 77, 59, 93]","['S', 'A', 'S', 'S', 'A', 'F', 'E', 'Q', 'E']","['S', 'A', 'S', 'S', 'A', 'F', 'E', 'Q', 'E', 'S']"
a7439644-6b57-41f7-baf6-79e6ecccc15c,grove,groves,"[52, 77, 70, 90]","[52, 77, 70, 90, 93]","['S', 'Q', 'O', 'F']","['S', 'Q', 'O', 'F', 'S']"
a743ed60-785f-4821-be5f-dc784b9d5eac,thoroughly,thoroughlies,"[81, 45, 69, 64, 59]","[81, 44, 29, 52, 20, 64, 59, 93]","['S', 'E', 'O', 'S', 'E']","['S', 'E', 'O', 'S', 'A', 'S', 'E', 'S']"
a7494951-1305-4990-a964-b9440a6e0d67,aroma,aromas,"[44, 70, 65, 20]","[44, 70, 65, 20, 93]","['E', 'O', 'F', 'A']","['E', 'O', 'F', 'A', 'S']"
a74a8f06-fef8-48ff-9723-a6365e2433ba,follow,follows,"[51, 13, 64, 69]","[51, 13, 64, 69, 93]","['F', 'O', 'S', 'O']","['F', 'O', 'S', 'O', 'S']"
a74c4aeb-9c01-42f3-b9cd-f13969521bdc,bontais,bontais,"[35, 13, 66, 80, 48, 93]","[35, 13, 66, 80, 48, 93]","['S', 'O', 'S', 'S', 'A', 'S']","['S', 'O', 'S', 'S', 'A', 'S']"
a74e0aca-50ca-4a6a-8793-29e74041e5cf,steel,steels,"[78, 80, 60, 64]","[78, 80, 60, 64, 93]","['S', 'S', 'E', 'S']","['S', 'S', 'E', 'S', 'S']"
a74e991b-0e77-4d3e-91a7-483049072f15,queer,queers,"[63, 91, 56, 77]","[63, 91, 56, 77, 93]","['S', 'Q', 'E', 'Q']","['S', 'Q', 'E', 'Q', 'S']"
a75ac0a7-ca87-41ce-b64e-47f1c635b994,conductor,conductors,"[63, 20, 66, 37, 21, 63, 80, 44]","[63, 20, 66, 37, 21, 63, 80, 44, 93]","['S', 'A', 'S', 'S', 'A', 'S', 'S', 'E']","['S', 'A', 'S', 'S', 'A', 'S', 'S', 'E', 'S']"
a7622cee-7b76-4ae8-a1c9-7510ef6accda,residue,residues,"[77, 41, 93, 20, 37, 89]","[77, 41, 93, 20, 37, 89, 93]","['Q', 'E', 'S', 'A', 'S', 'Q']","['Q', 'E', 'S', 'A', 'S', 'Q', 'S']"
a7623283-167d-4828-beb8-88eff6ae2cf4,palace,palaces,"[76, 17, 64, 20, 78]","[76, 17, 64, 20, 78, 20, 93]","['F', 'A', 'S', 'A', 'S']","['F', 'A', 'S', 'A', 'S', 'A', 'S']"
a7629226-fba1-4703-8fea-0ab66eb16efe,happen,happens,"[53, 17, 76, 20, 66]","[53, 17, 76, 20, 66, 93]","['A', 'A', 'F', 'A', 'S']","['A', 'A', 'F', 'A', 'S', 'S']"
a7668b30-825d-4e71-97ad-ccd14312ef4a,holiday,holidays,"[53, 13, 64, 20, 37, 50]","[53, 13, 64, 20, 37, 50, 93]","['A', 'O', 'S', 'A', 'S', 'A']","['A', 'O', 'S', 'A', 'S', 'A', 'S']"
a7689edf-313c-4232-8944-8723dba1f392,dugout,dugouts,"[37, 21, 52, 30, 80]","[37, 21, 52, 30, 80, 78]","['S', 'A', 'S', 'O', 'S']","['S', 'A', 'S', 'O', 'S', 'S']"
a76e389a-445e-481c-95db-22342c8a58db,woo,woos,"[91, 88]","[91, 88, 93]","['Q', 'Q']","['Q', 'Q', 'S']"
a76f6f6d-ca2e-41ce-9ee0-543ef7b9fb5f,prudent,prudents,"[76, 77, 88, 37, 20, 66, 80]","[76, 77, 88, 37, 20, 66, 80, 78]","['F', 'Q', 'Q', 'S', 'A', 'S', 'S']","['F', 'Q', 'Q', 'S', 'A', 'S', 'S', 'S']"
a7703ec4-9b42-4f9f-8238-0b74fa807276,labyrinth,labyrinths,"[64, 17, 35, 44, 57, 66, 81]","[64, 49, 35, 44, 55, 66, 81, 78]","['S', 'A', 'S', 'E', 'E', 'S', 'S']","['S', 'A', 'S', 'E', 'E', 'S', 'S', 'S']"
a77064e8-0eb9-4ea3-8f70-27a4df3baee2,credit,credits,"[63, 77, 41, 37, 20, 80]","[63, 77, 41, 37, 55, 80, 78]","['S', 'Q', 'E', 'S', 'A', 'S']","['S', 'Q', 'E', 'S', 'E', 'S', 'S']"
a770761f-dcb4-4062-9af7-e636e4f50c85,urgent,urgents,"[45, 62, 20, 66, 80]","[45, 62, 20, 66, 80, 78]","['E', 'S', 'A', 'S', 'S']","['E', 'S', 'A', 'S', 'S', 'S']"
a7728c99-52c2-41d3-8c8c-2db1c479adbc,booming,boomings,"[35, 88, 65, 55, 67]","[35, 88, 65, 55, 67, 93]","['S', 'Q', 'F', 'E', 'S']","['S', 'Q', 'F', 'E', 'S', 'S']"
a772e881-63d5-4245-b815-c470945fb9fc,interacting,interacting,"[57, 66, 80, 44, 17, 63, 80, 55, 67]","[57, 66, 80, 44, 17, 63, 80, 55, 67]","['E', 'S', 'S', 'E', 'A', 'S', 'S', 'E', 'S']","['E', 'S', 'S', 'E', 'A', 'S', 'S', 'E', 'S']"
a777b074-5270-431d-839f-49c89157146a,contradict,contradicts,"[63, 14, 66, 80, 77, 20, 37, 56, 63, 80]","[63, 14, 66, 80, 77, 20, 37, 56, 63, 80, 78]","['S', 'O', 'S', 'S', 'Q', 'A', 'S', 'E', 'S', 'S']","['S', 'O', 'S', 'S', 'Q', 'A', 'S', 'E', 'S', 'S', 'S']"
a777bb0d-bda2-4a20-9609-fee57d3755d9,indicator,indicators,"[56, 66, 37, 20, 63, 50, 80, 44]","[56, 66, 37, 20, 63, 50, 80, 44, 93]","['E', 'S', 'S', 'A', 'S', 'A', 'S', 'E']","['E', 'S', 'S', 'A', 'S', 'A', 'S', 'E', 'S']"
a78520d0-79b0-4ecc-9d34-67d0ecbf0908,tread,treads,"[80, 77, 41, 37]","[80, 77, 41, 37, 93]","['S', 'Q', 'E', 'S']","['S', 'Q', 'E', 'S', 'S']"
a786ecf9-1743-497a-9875-db9e46807e51,index,indexes,"[56, 66, 37, 40, 63, 78]","[56, 66, 37, 40, 63, 78, 55, 93]","['E', 'S', 'S', 'E', 'S', 'S']","['E', 'S', 'S', 'E', 'S', 'S', 'E', 'S']"
a78a6cdf-b19e-4f2e-91d3-6a2c8b16b1b6,growth,growths,"[52, 77, 70, 81]","[52, 77, 70, 81, 78]","['S', 'Q', 'O', 'S']","['S', 'Q', 'O', 'S', 'S']"
a78b3dce-392c-4e68-8327-ba53a334e818,ex-wife,ex-wives,"[41, 63, 78, 91, 33, 37]","[41, 63, 78, 91, 57, 90, 93]","['E', 'S', 'S', 'Q', 'A', 'S']","['E', 'S', 'S', 'Q', 'E', 'F', 'S']"
a78c31d4-0c50-402b-9998-7e722c223713,pawpaw,pawpaws,"[76, 25, 76, 26]","[76, 25, 76, 26, 93]","['F', 'O', 'F', 'O']","['F', 'O', 'F', 'O', 'S']"
a78e0ab4-ad19-40b3-8198-03ed75a25d1f,outfit,outfits,"[29, 80, 51, 57, 80]","[29, 80, 51, 57, 80, 78]","['O', 'S', 'F', 'E', 'S']","['O', 'S', 'F', 'E', 'S', 'S']"
a795a093-66e8-46f8-920b-c90944c2233c,best-seller,best-sellers,"[35, 41, 78, 80, 78, 20, 64, 44]","[35, 41, 78, 80, 78, 64, 44, 93]","['S', 'E', 'S', 'S', 'S', 'A', 'S', 'E']","['S', 'E', 'S', 'S', 'S', 'S', 'E', 'S']"
a7996ea9-e7b3-4ecc-b664-df3639e04860,drown,drowns,"[37, 77, 29, 66]","[37, 77, 29, 66, 93]","['S', 'Q', 'O', 'S']","['S', 'Q', 'O', 'S', 'S']"
a79a00d9-081b-4aff-b13b-1cc3f5ec7d3a,glove,gloves,"[52, 64, 21, 90]","[52, 64, 21, 90, 93]","['S', 'S', 'A', 'F']","['S', 'S', 'A', 'F', 'S']"
a7a191a2-1c8b-4abf-94c8-51d3d00cf0fd,symbol,symbols,"[78, 56, 65, 35, 20, 64]","[78, 56, 65, 35, 20, 64, 93]","['S', 'E', 'F', 'S', 'A', 'S']","['S', 'E', 'F', 'S', 'A', 'S', 'S']"
a7a6fb2d-61fd-4d15-8789-3f8585eff5eb,saturday,saturdays,"[78, 17, 80, 44, 37, 59]","[78, 17, 80, 44, 37, 59, 93]","['S', 'A', 'S', 'E', 'S', 'E']","['S', 'A', 'S', 'E', 'S', 'E', 'S']"
a7a814f0-dc8e-4a78-98c6-6d2230585de3,nipped,nipped,"[66, 56, 76, 80]","[66, 56, 76, 80]","['S', 'E', 'F', 'S']","['S', 'E', 'F', 'S']"
a7abf130-558b-4833-8d40-2ecbf45397a9,boom,booms,"[35, 88, 65]","[35, 88, 65, 93]","['S', 'Q', 'F']","['S', 'Q', 'F', 'S']"
a7b120d6-062b-4cd9-9378-6eb083af8587,relay,relays,"[77, 60, 64, 50]","[77, 60, 64, 50, 93]","['Q', 'E', 'S', 'A']","['Q', 'E', 'S', 'A', 'S']"
a7b34f83-8be0-4918-b0eb-35cc93b61be1,bingo,bingos,"[35, 56, 67, 52, 69]","[35, 56, 67, 52, 69, 93]","['S', 'E', 'S', 'S', 'O']","['S', 'E', 'S', 'S', 'O', 'S']"
a7b4a5b8-80ae-4ee5-bf16-402f35840055,shadowy,shadowies,"[79, 17, 37, 69, 59]","[79, 17, 37, 69, 91, 34, 93]","['S', 'A', 'S', 'O', 'E']","['S', 'A', 'S', 'O', 'Q', 'A', 'S']"
a7babcb5-922b-4b93-8f19-599ad8615e1d,tool,tools,"[80, 88, 64]","[80, 88, 64, 93]","['S', 'Q', 'S']","['S', 'Q', 'S', 'S']"
a7bdfc4e-2eb6-43d1-b93e-383788a97cc2,lately,latelies,"[64, 49, 80, 64, 59]","[64, 49, 80, 64, 59, 93]","['S', 'A', 'S', 'S', 'E']","['S', 'A', 'S', 'S', 'E', 'S']"
a7bf580d-d61f-44ba-8775-3bb943248b29,would,woulds,"[91, 84, 37]","[91, 84, 64, 37, 93]","['Q', 'Q', 'S']","['Q', 'Q', 'S', 'S', 'S']"
a7bff685-bc7c-414b-b0ae-acbf0fe6d410,collecting,collecting,"[63, 20, 64, 41, 63, 80, 55, 67]","[63, 20, 64, 41, 63, 80, 55, 67]","['S', 'A', 'S', 'E', 'S', 'S', 'E', 'S']","['S', 'A', 'S', 'E', 'S', 'S', 'E', 'S']"
a7c5e8ce-da0f-46db-93e5-5a442cc3c8c6,contamination,contaminations,"[63, 20, 66, 80, 18, 65, 20, 66, 49, 79, 20, 66]","[63, 14, 66, 80, 20, 65, 20, 66, 49, 79, 20, 66, 93]","['S', 'A', 'S', 'S', 'A', 'F', 'A', 'S', 'A', 'S', 'A', 'S']","['S', 'O', 'S', 'S', 'A', 'F', 'A', 'S', 'A', 'S', 'A', 'S', 'S']"
a7ccda21-7eb6-4ee7-86f5-e19680f73e4c,garner,garners,"[52, 13, 77, 66, 44]","[52, 13, 77, 66, 44, 93]","['S', 'O', 'Q', 'S', 'E']","['S', 'O', 'Q', 'S', 'E', 'S']"
a7cdcce8-df35-41ab-b037-3e6c927da430,stain,stains,"[78, 80, 49, 66]","[78, 80, 49, 66, 93]","['S', 'S', 'A', 'S']","['S', 'S', 'A', 'S', 'S']"
a7d09adc-85b9-4b73-8440-27c56094e81b,expertise,expertises,"[42, 63, 78, 76, 44, 80, 60, 93]","[41, 63, 78, 76, 44, 80, 34, 93, 55, 93]","['E', 'S', 'S', 'F', 'E', 'S', 'E', 'S']","['E', 'S', 'S', 'F', 'E', 'S', 'A', 'S', 'E', 'S']"
a7d1ead7-6301-4129-a26f-75b95270cead,canonical,canonicals,"[63, 20, 66, 13, 66, 20, 63, 20, 64]","[63, 20, 66, 13, 66, 20, 63, 20, 64, 93]","['S', 'A', 'S', 'O', 'S', 'A', 'S', 'A', 'S']","['S', 'A', 'S', 'O', 'S', 'A', 'S', 'A', 'S', 'S']"
a7d56613-1a35-44b8-b88f-d50c39d846d0,dye,dyes,"[37, 33]","[37, 33, 93]","['S', 'A']","['S', 'A', 'S']"
a7d7fe32-eb44-4519-994e-77f4043ce587,elected,electeds,"[55, 64, 41, 63, 80, 20, 37]","[55, 64, 41, 63, 80, 20, 37, 93]","['E', 'S', 'E', 'S', 'S', 'A', 'S']","['E', 'S', 'E', 'S', 'S', 'A', 'S', 'S']"
a7d86642-9e88-4a98-83c4-5ae513fa7081,restrain,restrains,"[77, 59, 78, 80, 77, 49, 66]","[77, 59, 78, 80, 77, 49, 66, 93]","['Q', 'E', 'S', 'S', 'Q', 'A', 'S']","['Q', 'E', 'S', 'S', 'Q', 'A', 'S', 'S']"
a7dfafbb-03e7-4e26-90ff-1ae983b7c2bc,pastry,pastries,"[76, 49, 78, 80, 77, 59]","[76, 49, 78, 80, 77, 59, 93]","['F', 'A', 'S', 'S', 'Q', 'E']","['F', 'A', 'S', 'S', 'Q', 'E', 'S']"
a7e4d24e-2d5d-4a4f-8278-77ab07e96d03,drawback,drawbacks,"[37, 77, 25, 35, 18, 63]","[37, 77, 25, 35, 18, 63, 78]","['S', 'Q', 'O', 'S', 'A', 'S']","['S', 'Q', 'O', 'S', 'A', 'S', 'S']"
a7f0cccb-902c-4e45-836c-2b9e91cb9732,rum,rums,"[77, 21, 65]","[77, 21, 65, 93]","['Q', 'A', 'F']","['Q', 'A', 'F', 'S']"
a7f6506a-a972-44f9-bb6b-24b7d1a7fe43,concussion,concussions,"[63, 20, 66, 63, 21, 79, 20, 66]","[63, 20, 66, 63, 21, 79, 20, 66, 93]","['S', 'A', 'S', 'S', 'A', 'S', 'A', 'S']","['S', 'A', 'S', 'S', 'A', 'S', 'A', 'S', 'S']"
a7f78f8a-3f69-4879-8bad-400f7c513a23,crouch,crouches,"[63, 77, 29, 36]","[63, 77, 29, 36, 55, 93]","['S', 'Q', 'O', 'S']","['S', 'Q', 'O', 'S', 'E', 'S']"
a7fcae4d-b5cf-4bd5-8ee6-348ec09f913b,mixer,mixers,"[65, 56, 63, 78, 44]","[65, 56, 63, 78, 44, 93]","['F', 'E', 'S', 'S', 'E']","['F', 'E', 'S', 'S', 'E', 'S']"
a803d7ed-020e-4bc3-8843-1c6f23a9b0e3,offshore,offshores,"[25, 51, 79, 25, 77]","[25, 51, 79, 44, 93]","['O', 'F', 'S', 'O', 'Q']","['O', 'F', 'S', 'E', 'S']"
a80508d4-759e-4f94-89cf-97025adbb014,workshop,workshops,"[91, 45, 63, 79, 14, 76]","[91, 45, 63, 79, 14, 76, 78]","['Q', 'E', 'S', 'S', 'O', 'F']","['Q', 'E', 'S', 'S', 'O', 'F', 'S']"
a805338f-a89f-4684-aedd-ce9a07b173f9,objectivity,objectivities,"[14, 35, 62, 40, 63, 80, 56, 90, 55, 80, 59]","[20, 35, 62, 41, 63, 80, 55, 90, 34, 80, 78]","['O', 'S', 'S', 'E', 'S', 'S', 'E', 'F', 'E', 'S', 'E']","['A', 'S', 'S', 'E', 'S', 'S', 'E', 'F', 'A', 'S', 'S']"
a80b304c-dc24-4083-ba5e-8b04c04a6b39,compulsion,compulsions,"[63, 20, 65, 76, 21, 64, 79, 20, 66]","[63, 20, 65, 76, 84, 64, 79, 20, 66, 93]","['S', 'A', 'F', 'F', 'A', 'S', 'S', 'A', 'S']","['S', 'A', 'F', 'F', 'Q', 'S', 'S', 'A', 'S', 'S']"
a80ea5c2-91b6-44e2-ab79-75e4f69af28d,nutty,nutties,"[66, 21, 80, 59]","[66, 21, 80, 59, 93]","['S', 'A', 'S', 'E']","['S', 'A', 'S', 'E', 'S']"
a8167c49-4a47-4d36-ba17-9319fe3609dc,vote,votes,"[90, 70, 80]","[90, 70, 80, 78]","['F', 'O', 'S']","['F', 'O', 'S', 'S']"
a817634e-d90d-4c9f-ba9f-b456223c4a2b,carcinoma,carcinomas,"[63, 14, 77, 78, 20, 66, 70, 65, 20]","[63, 14, 77, 78, 20, 66, 70, 20, 65, 20, 78]","['S', 'O', 'Q', 'S', 'A', 'S', 'O', 'F', 'A']","['S', 'O', 'Q', 'S', 'A', 'S', 'O', 'A', 'F', 'A', 'S']"
a81b086e-16e3-479c-874a-de029cb491f4,taker,takers,"[80, 49, 63, 44]","[80, 49, 63, 44, 93]","['S', 'A', 'S', 'E']","['S', 'A', 'S', 'E', 'S']"
a81de5ee-2cdc-48e7-bfcf-d69ad227eb7a,loro,loro,"[64, 25, 77, 69]","[64, 25, 77, 69]","['S', 'O', 'Q', 'O']","['S', 'O', 'Q', 'O']"
a829d2b1-c7ff-44bd-937d-5924fafabf24,honk,honks,"[53, 13, 67, 63]","[53, 13, 67, 63, 78]","['A', 'O', 'S', 'S']","['A', 'O', 'S', 'S', 'S']"
a8344366-b54b-453e-9bea-960c49a16774,plea,pleas,"[76, 64, 60]","[76, 64, 60, 93]","['F', 'S', 'E']","['F', 'S', 'E', 'S']"
a83a92a0-f080-4833-b7c1-d5e0427f18f4,divided,divideds,"[37, 55, 90, 33, 37, 20, 37]","[37, 55, 90, 33, 37, 20, 37, 93]","['S', 'E', 'F', 'A', 'S', 'A', 'S']","['S', 'E', 'F', 'A', 'S', 'A', 'S', 'S']"
a83da95b-abfa-4d26-9fc7-c01d225dd56b,disappointing,disappointings,"[37, 57, 78, 20, 76, 74, 66, 80, 55, 67]","[37, 57, 78, 20, 76, 74, 66, 80, 78, 55, 67]","['S', 'E', 'S', 'A', 'F', 'O', 'S', 'S', 'E', 'S']","['S', 'E', 'S', 'A', 'F', 'O', 'S', 'S', 'S', 'E', 'S']"
a83e120e-355c-4a7d-9875-ca91629eb246,pass,passes,"[76, 17, 78]","[76, 17, 78, 20, 93]","['F', 'A', 'S']","['F', 'A', 'S', 'A', 'S']"
a83e90b3-c17e-4f85-9122-0f6a52967d7f,ice,ices,"[33, 78]","[33, 78, 20, 93]","['A', 'S']","['A', 'S', 'A', 'S']"
a83f5273-9205-424c-9f6b-edda99fc94a0,formulate,formulates,"[51, 25, 77, 65, 92, 20, 64, 50, 80]","[51, 25, 77, 65, 92, 20, 64, 50, 80, 78]","['F', 'O', 'Q', 'F', 'E', 'A', 'S', 'A', 'S']","['F', 'O', 'Q', 'F', 'E', 'A', 'S', 'A', 'S', 'S']"
a8405314-cf7a-4288-a5c6-fe9c004dc101,dont,donts,"[37, 13, 66, 80]","[37, 13, 66, 80, 78]","['S', 'O', 'S', 'S']","['S', 'O', 'S', 'S', 'S']"
a842b909-0757-4dcd-b073-e6d77b89beb5,disconnect,disconnects,"[37, 55, 78, 63, 20, 66, 41, 63, 80]","[37, 55, 78, 63, 20, 66, 41, 63, 80, 78]","['S', 'E', 'S', 'S', 'A', 'S', 'E', 'S', 'S']","['S', 'E', 'S', 'S', 'A', 'S', 'E', 'S', 'S', 'S']"
a8473ed5-3e5a-4cce-8d9d-754a0b78381e,lyre,lyres,"[64, 33, 77]","[64, 33, 77, 93]","['S', 'A', 'Q']","['S', 'A', 'Q', 'S']"
a84b3b1a-2978-4dbf-bb5d-3b07677f65fc,warming,warmings,"[91, 25, 77, 65, 55, 67]","[91, 25, 77, 65, 55, 67, 93]","['Q', 'O', 'Q', 'F', 'E', 'S']","['Q', 'O', 'Q', 'F', 'E', 'S', 'S']"
a84d5017-a5d8-4356-aaec-31c62e6aa246,euphoria,euphorias,"[92, 87, 51, 25, 77, 59, 20]","[92, 89, 51, 44, 60, 20, 93]","['E', 'Q', 'F', 'O', 'Q', 'E', 'A']","['E', 'Q', 'F', 'E', 'E', 'A', 'S']"
a84f0f9f-be19-4c94-9bed-ec0f9fa08bf6,just,justs,"[62, 21, 78, 80]","[62, 21, 78, 80, 78]","['S', 'A', 'S', 'S']","['S', 'A', 'S', 'S', 'S']"
a8519f47-3a1e-4d46-a2a8-29f2652a80b5,role,roles,"[77, 70, 64]","[77, 70, 64, 93]","['Q', 'O', 'S']","['Q', 'O', 'S', 'S']"
a8526ed1-6dd5-4e19-b61f-3f23ae82cfab,darken,darkens,"[37, 13, 77, 63, 20, 66]","[37, 13, 77, 63, 20, 66, 93]","['S', 'O', 'Q', 'S', 'A', 'S']","['S', 'O', 'Q', 'S', 'A', 'S', 'S']"
a859589d-8af6-4f1a-8117-8a511269b2e1,territory,territories,"[80, 41, 77, 55, 80, 26, 77, 59]","[80, 41, 77, 20, 80, 26, 77, 59, 93]","['S', 'E', 'Q', 'E', 'S', 'O', 'Q', 'E']","['S', 'E', 'Q', 'A', 'S', 'O', 'Q', 'E', 'S']"
a85ddd8b-e145-46d3-8ebc-6731d2fd0576,camouflage,camouflages,"[63, 17, 65, 20, 51, 64, 14, 94]","[63, 17, 65, 20, 51, 26, 64, 93]","['S', 'A', 'F', 'A', 'F', 'S', 'O', 'Q']","['S', 'A', 'F', 'A', 'F', 'O', 'S', 'S']"
a8618af5-7e60-4682-aaa4-cf9f5ce9b37d,leash,leashes,"[64, 60, 79]","[64, 60, 79, 55, 93]","['S', 'E', 'S']","['S', 'E', 'S', 'E', 'S']"
a864a2ac-302d-451a-9ec4-2f5066044fdf,knobbly,knobbly,"[66, 13, 35, 64, 59]","[66, 13, 35, 64, 59]","['S', 'O', 'S', 'S', 'E']","['S', 'O', 'S', 'S', 'E']"
a86a3cef-29be-46b9-a2ac-9fc3128c6343,malfunction,malfunctions,"[65, 16, 64, 51, 21, 67, 63, 79, 20, 66]","[65, 16, 64, 51, 21, 67, 63, 79, 20, 66, 93]","['F', 'A', 'S', 'F', 'A', 'S', 'S', 'S', 'A', 'S']","['F', 'A', 'S', 'F', 'A', 'S', 'S', 'S', 'A', 'S', 'S']"
a876d7b0-f402-4e35-8c42-1979438db5e3,specify,specifies,"[78, 76, 41, 78, 20, 51, 34]","[78, 76, 41, 78, 20, 51, 34, 93]","['S', 'F', 'E', 'S', 'A', 'F', 'A']","['S', 'F', 'E', 'S', 'A', 'F', 'A', 'S']"
a879a657-c481-43b0-a511-02ce452b0cd8,steward,stewards,"[78, 80, 88, 44, 37]","[78, 80, 88, 44, 37, 93]","['S', 'S', 'Q', 'E', 'S']","['S', 'S', 'Q', 'E', 'S', 'S']"
a87dc979-fbff-46e2-9244-6aedd1a8a819,giver,givers,"[52, 56, 90, 44]","[52, 56, 90, 44, 93]","['S', 'E', 'F', 'E']","['S', 'E', 'F', 'E', 'S']"
a87f64c8-5e63-4afe-b418-969d3b579158,manufacturer,manufacturers,"[65, 18, 66, 92, 20, 51, 17, 63, 36, 44, 44]","[65, 18, 66, 92, 20, 51, 17, 63, 36, 44, 44, 93]","['F', 'A', 'S', 'E', 'A', 'F', 'A', 'S', 'S', 'E', 'E']","['F', 'A', 'S', 'E', 'A', 'F', 'A', 'S', 'S', 'E', 'E', 'S']"
a885a30e-d1d7-4da6-8940-867d8078708f,keeping,keepings,"[63, 60, 76, 55, 67]","[63, 60, 76, 55, 67, 93]","['S', 'E', 'F', 'E', 'S']","['S', 'E', 'F', 'E', 'S', 'S']"
a8894d57-6f4e-4b56-b7f9-6df61b1d3194,insurer,insurers,"[55, 66, 79, 84, 77, 44]","[55, 66, 79, 84, 77, 44, 93]","['E', 'S', 'S', 'Q', 'Q', 'E']","['E', 'S', 'S', 'Q', 'Q', 'E', 'S']"
a88c8dce-7495-4f43-8511-04a1eb4b8f98,tree,trees,"[80, 77, 60]","[80, 77, 60, 93]","['S', 'Q', 'E']","['S', 'Q', 'E', 'S']"
a899df6e-0bae-497f-9ae0-b767c4ea6472,controversial,controversials,"[63, 14, 66, 80, 77, 20, 90, 45, 79, 20, 64]","[63, 20, 66, 80, 77, 25, 90, 44, 20, 64, 20, 78]","['S', 'O', 'S', 'S', 'Q', 'A', 'F', 'E', 'S', 'A', 'S']","['S', 'A', 'S', 'S', 'Q', 'O', 'F', 'E', 'A', 'S', 'A', 'S']"
a89cf011-475e-4f5f-80d1-165bed1eae89,rape,rapes,"[77, 49, 76]","[77, 49, 76, 78]","['Q', 'A', 'F']","['Q', 'A', 'F', 'S']"
a8aa242d-1b61-4bd2-bea5-6da6e409af9e,spa,spas,"[78, 76, 13]","[78, 76, 13, 93]","['S', 'F', 'O']","['S', 'F', 'O', 'S']"
a8adf307-c149-4ba0-820d-12b4b9dbc4e3,dune,dunes,"[37, 88, 66]","[37, 88, 66, 93]","['S', 'Q', 'S']","['S', 'Q', 'S', 'S']"
a8b3ce51-7d28-4d43-a7ae-4f375949d3dc,lest,lests,"[64, 41, 78, 80]","[64, 41, 78, 80, 78]","['S', 'E', 'S', 'S']","['S', 'E', 'S', 'S', 'S']"
a8bcb281-25af-4813-9845-9bafae40809f,dire,dires,"[37, 33, 77]","[37, 33, 77, 93]","['S', 'A', 'Q']","['S', 'A', 'Q', 'S']"
a8c14d32-8b6b-4ff1-bde8-9b3081358d8f,congratulations,congratulation,"[63, 20, 66, 52, 77, 18, 36, 20, 64, 49, 79, 20, 66, 93]","[63, 20, 66, 52, 77, 18, 36, 20, 64, 49, 79, 20, 66]","['S', 'A', 'S', 'S', 'Q', 'A', 'S', 'A', 'S', 'A', 'S', 'A', 'S', 'S']","['S', 'A', 'S', 'S', 'Q', 'A', 'S', 'A', 'S', 'A', 'S', 'A', 'S']"
a8cc1b23-c527-4634-9135-43b86b5f211d,clumsy,clumsies,"[63, 64, 21, 65, 93, 59]","[63, 64, 21, 65, 93, 59, 93]","['S', 'S', 'A', 'F', 'S', 'E']","['S', 'S', 'A', 'F', 'S', 'E', 'S']"
